DamageId,Id,TimePeriod,projectworkflowstageid,x,y
227740,85378,14,1,-7369138.560843217,2045659.9446929218
135564,85382,14,6,-7362199.683023598,2089921.3975415814
170273,85387,14,2,-7376532.624060687,2091460.4909522703
272522,85388,14,6,-7379408.897063807,2082880.031926466
237476,85391,14,1,-7407034.164538044,2089244.6561167128
174791,85399,14,2,-7367638.308065793,2049562.3667355466
170239,85401,14,6,-7378160.671613541,2087788.688790513
288843,85402,14,6,-7378116.811734165,2093213.4286422823
272527,85409,14,6,-7378167.907380443,2092961.2055908635
288862,85410,14,6,-7376908.995259058,2092550.6603559596
172944,85414,14,2,-7440304.777348884,2084238.9765882378
171181,85423,14,6,-7376364.197671117,2091408.3839989926
133939,85431,14,1,-7334139.935576795,2073251.1954019347
136484,85432,14,1,,
174645,85436,14,-1,-7363898.9750505565,2052558.4274990484
278830,85439,14,6,-7376424.087557166,2084143.481463215
171126,85441,14,6,-7378013.173288239,2086878.1759100903
278832,85442,14,6,-7379519.771276634,2082839.7952302173
209144,85445,14,2,-7337581.934232121,2084301.7408289546
175361,85447,14,2,-7332759.573890957,2075085.1079703593
208115,85449,14,6,-7308306.57794585,2068298.9342411368
208116,85450,14,-1,-7307659.25510689,2068330.7019654198
208085,85451,14,2,-7307903.0447917245,2070379.8835791142
288856,85455,14,6,-7378228.465183433,2092264.8798072264
272524,85456,14,6,-7376340.041341613,2083726.898056724
172138,85457,14,6,-7376262.229017549,2091412.1394505738
278803,85458,14,6,-7376312.768066368,2084385.7396318447
133946,85459,14,1,-7333036.759423035,2075667.9141188364
133947,85460,14,1,-7332773.043549341,2075438.3076053967
174823,85462,14,6,-7332602.056811484,2068099.7716678013
279946,85463,14,6,-7378077.738592901,2092516.037855879
171808,85464,14,1,-7376720.754000127,2091544.9890008613
278805,85467,14,6,-7380391.291570056,2085008.8198666829
175097,85473,14,2,,
226856,85475,14,2,-7372146.858762412,2049154.2195239982
226870,85478,14,1,-7369486.9908494,2045629.2660005277
176011,85479,14,2,-7472328.611862837,2061125.0345151878
136690,85483,14,2,-7309886.758117665,2074451.896923676
136755,85484,14,2,-7309608.459390681,2074543.3595207746
209033,85491,14,2,-7334087.838055103,2079722.2224898452
175121,85492,14,2,-7336067.43255988,2082064.8731942705
136744,85498,14,2,,
138034,85499,14,-1,-7313712.809016225,2071622.6228932464
136704,85500,14,2,-7306485.947673929,2076270.6728997522
136699,85501,14,2,-7308636.640236055,2077916.0375889535
136730,85503,14,2,-7308428.4727882715,2075531.885431461
224642,85509,14,2,-7309776.551821778,2074328.7748476476
136708,85510,14,1,-7307974.511904818,2076660.0129968768
171076,85511,14,7,-7400302.007012829,2075687.0285678243
171325,85514,14,6,-7401906.00955567,2072583.6876549737
136732,85515,14,1,-7308546.805406983,2075527.898397483
136752,85517,14,2,-7313684.979143527,2071677.7272446658
139290,85518,14,2,-7311312.760794726,2073578.3326265065
136754,85519,14,-1,-7308152.400451105,2076251.909710376
207387,85520,14,1,-7308247.022018281,2076368.007223252
207388,85521,14,-1,-7308152.400451105,2076251.909710376
174818,85527,14,1,-7332142.863911962,2076196.7929419712
136498,85530,14,1,-7334803.399741919,2075032.3396284792
139298,85531,14,2,-7309857.815050055,2076555.6409724224
136715,85532,14,2,-7308522.203799517,2075578.205442421
136717,85533,14,2,-7308402.86930539,2075657.3601363148
136756,85534,14,2,-7306109.687795049,2081026.528897513
136719,85538,14,2,-7308319.379687291,2075473.2526578647
172129,85543,14,6,-7398938.677209086,2080241.1199369584
139293,85546,14,2,-7310073.774862193,2074779.0534975382
139297,85547,14,-1,-7309043.7356138835,2075852.1406315393
136757,85548,14,2,-7305313.753435874,2079916.924765179
139299,85549,14,2,-7306616.191478157,2076927.3954657293
139321,85551,14,2,-7309700.854568041,2078238.5587969387
136694,85552,14,2,-7306517.117131348,2080394.3051346212
139300,85553,14,2,-7306670.738028648,2076894.5588322564
136499,85558,14,1,-7334737.721242351,2075385.3038151863
172046,85563,14,7,-7408119.640892767,2072259.3803734458
170121,85565,14,6,-7399136.046666264,2076819.1520502593
139303,85566,14,2,-7307284.1084229145,2076453.6149059515
139326,85567,14,2,-7307524.558523028,2072810.3306326403
139327,85568,14,2,-7307445.521684568,2072843.1606580287
136724,85569,14,2,-7308363.684844629,2075472.7835963615
139304,85571,14,1,-7307710.462072652,2077183.0539310337
139305,85572,14,2,-7305690.013314755,2076299.990417907
136743,85573,14,2,-7310032.5866506025,2074431.9628225965
133986,85578,14,3,-7343899.204015152,2084396.2981652918
313694,85580,14,2,-7344094.792360474,2087800.3051352045
131605,85586,14,2,-7310535.86206848,2070510.8365845927
175624,85587,14,2,-7308761.318065744,2068130.2496280724
170237,85589,14,6,-7399179.572587161,2077098.3813666466
169805,85592,14,2,-7400019.700784177,2078477.110513121
136745,85593,14,2,-7309655.21357681,2074267.8003817482
133066,85594,14,2,-7308418.23139512,2075490.9597376278
208106,85597,14,-1,-7307659.25510689,2068330.7019654198
208107,85598,14,6,-7312404.804999405,2065101.4322550725
205300,85600,14,-1,-7450785.507407073,2033602.289260807
205308,85601,14,2,-7450872.002651416,2033795.9680040907
205309,85602,14,2,-7446416.885310382,2038109.2134328966
169952,85603,14,6,-7399262.728246783,2077802.7459028496
169602,85606,14,2,-7410133.744439693,2074010.6543126223
208104,85609,14,2,-7307170.562542306,2069592.0730883041
139231,85614,14,2,-7344928.352707532,2082376.4337982908
134673,85615,14,1,-7338122.056401453,2071863.7934672465
141772,85616,14,2,-7342634.1693217745,2082575.1500336656
208112,85618,14,2,-7307586.786118383,2068431.6322228883
208118,85619,14,-1,-7312929.119801044,2068165.4165620117
208131,85620,14,6,-7307484.372186852,2068999.9457349721
208076,85629,14,-1,-7307900.8184019085,2068484.266202649
169711,85630,14,2,-7400234.658720899,2078677.4304463712
171428,85631,14,7,-7407910.582889061,2064921.0536621804
329073,85633,14,2,-7342658.103012292,2085497.1142127095
141789,85634,14,2,-7339732.738113737,2072901.1995827302
170282,85641,14,2,-7408709.1889160145,2080350.789160446
171439,85646,14,7,-7407914.479071236,2064873.7030809817
171451,85647,14,7,-7407910.582889061,2064818.3827392927
131513,85649,14,3,-7342143.250367375,2084692.76057339
139171,85650,14,1,-7343478.527659443,2085161.1026128402
133992,85664,14,3,-7339044.449702166,2080675.8123489083
171071,85665,14,7,-7400347.091406602,2075317.5248338967
169538,85667,14,7,-7404418.601782368,2070865.2463075905
171343,85672,14,6,-7402677.008348906,2073342.8870960448
172125,85673,14,6,-7398863.64787229,2080117.6108168985
131536,85682,14,2,-7342222.064566854,2082892.935840177
136611,85683,14,1,-7342464.5184178045,2083196.4148033117
136612,85684,14,-1,-7342161.284124883,2081468.5107830004
134001,85696,14,2,-7340230.781515547,2078751.0848777113
311690,85697,14,2,-7345400.347348499,2080160.539827324
134675,85698,14,3,-7340859.291360569,2080832.988913481
184211,85705,14,1,-7355317.800783272,2034187.5439843424
184350,85706,14,-1,-7359743.418459243,2035897.0601483723
131175,85708,14,-1,-7364888.60532371,2058687.7789366383
131188,85709,14,2,,
136626,85716,14,2,-7344961.080637824,2081504.2873399404
134659,85717,14,3,-7340049.553384539,2073278.280756981
184214,85720,14,1,-7357695.139828649,2038707.3548556606
184275,85721,14,-1,-7359743.418459243,2035897.0601483723
172103,85728,14,7,-7407896.556633218,2069217.2876477104
169789,85729,14,2,-7399229.443719037,2079742.6309537622
184295,85734,14,-1,-7359743.418459243,2035897.0601483723
134669,85737,14,3,-7339804.984463263,2073595.9207986286
131498,85738,14,3,-7343064.085195215,2086380.4618770985
134662,85739,14,-1,-7342849.57253646,2076781.9764926687
134666,85740,14,3,-7340251.820899306,2075877.5877097528
131211,85742,14,1,,
184318,85746,14,-1,-7359743.418459243,2035897.0601483723
184217,85747,14,-1,-7359743.418459243,2035897.0601483723
169798,85748,14,2,-7399549.709894051,2077218.1192655524
169674,85749,14,2,-7400125.009022467,2076988.7297485475
171135,85751,14,-1,-7399502.621749443,2077267.4922975746
131177,85753,14,-1,-7371851.639472834,2056407.8019490547
131204,85755,14,1,,
134670,85756,14,3,-7340485.146552008,2076633.0403997535
134665,85757,14,-1,-7342849.57253646,2076781.9764926687
131542,85759,14,-1,-7342139.799463164,2082192.6171536292
184310,85761,14,6,-7356189.209757197,2035322.6413221646
184351,85762,14,7,-7360288.995283624,2035748.0701941573
131181,85763,14,-1,-7366241.13713685,2059659.1310494535
131197,85764,14,-1,-7366241.13713685,2059659.1310494535
131189,85768,14,2,,
371041,85769,14,2,-7363673.330442718,2062024.080288665
182625,85771,14,-1,-7435243.859338951,2039501.821170267
363872,85781,14,2,-7363090.68422791,2057821.5686342106
131158,85782,14,1,-7364850.756696841,2058188.6461065186
185962,85784,14,-1,-7386826.337374339,2046988.657026171
185797,85785,14,3,-7389114.732146577,2046106.8986201594
182640,85793,14,-1,-7434825.075414588,2040407.060776768
185647,85798,14,3,-7383696.033293233,2049749.988348542
185648,85799,14,3,-7383434.432489871,2049781.3759019312
185660,85800,14,3,-7392423.481371431,2050870.4834665887
185653,85801,14,6,-7391015.067173914,2048205.1475913606
182688,85816,14,2,-7436274.232545733,2042641.0059213631
135567,85817,14,2,-7363171.390858734,2090273.5655402106
277647,85818,14,1,-7362192.447256702,2089960.7095588865
135545,85819,14,1,-7359810.432792704,2089544.4754641838
133052,85820,14,-1,-7360897.133661829,2089065.588057662
185755,85821,14,2,-7383283.817218829,2046369.0802029122
185718,85822,14,2,-7388627.820693849,2050952.236211076
185717,85823,14,2,-7386993.427930022,2054112.1475702522
184216,85824,14,7,-7358454.227436368,2037893.6058448358
184226,85825,14,6,-7359632.9895243775,2035738.4730776204
184219,85826,14,7,-7357344.038154688,2034748.706594889
333576,85827,14,2,-7362025.468020509,2088275.642309687
139252,85829,14,2,-7359710.35657048,2089549.6387327039
185748,85834,14,-1,-7386826.337374339,2046988.657026171
185639,85835,14,2,-7389225.828998392,2044491.7277090843
184207,85838,14,7,-7368412.423804771,2038947.9038985702
184203,85839,14,1,-7358652.487449471,2041481.7405526713
184210,85840,14,-1,-7359743.418459243,2035897.0601483723
185857,85845,14,-1,-7386826.337374339,2046988.657026171
185689,85846,14,-1,-7386826.337374339,2046988.657026171
185888,85847,14,-1,-7386826.337374339,2046988.657026171
131205,85849,14,2,,
370450,85850,14,2,-7369354.631974845,2054157.9503643834
131159,85851,14,6,-7363351.394475347,2055601.435148312
185891,85855,14,-1,-7386826.337374339,2046988.657026171
185817,85856,14,2,-7383885.833025037,2055512.9862703304
184357,85858,14,-1,-7359743.418459243,2035897.0601483723
184358,85859,14,-1,-7359743.418459243,2035897.0601483723
184291,85860,14,-1,-7359743.418459243,2035897.0601483723
135558,85864,14,2,-7360375.713166954,2089343.2263691325
184364,85872,14,-1,-7359743.418459243,2035897.0601483723
184236,85875,14,-1,-7360339.311693462,2034603.469930302
185845,85876,14,-1,-7386826.337374339,2046988.657026171
185833,85877,14,-1,-7386826.337374339,2046988.657026171
185759,85882,14,2,-7387173.097588165,2047531.3144037875
185641,85891,14,2,-7382666.773281362,2044710.097396713
349711,85904,14,-1,-7363898.9750505565,2052558.4274990484
174990,85905,14,2,-7371246.284081897,2048462.6715351231
185758,85906,14,-1,-7386826.337374339,2046988.657026171
185885,85907,14,-1,-7386826.337374339,2046988.657026171
185886,85908,14,-1,-7386826.337374339,2046988.657026171
185643,85921,14,-1,-7386826.337374339,2046988.657026171
182674,85925,14,1,-7435571.472600351,2039590.552327056
182582,85928,14,3,-7435742.014060252,2047107.7500052948
185750,85933,14,2,-7380226.204765209,2046887.0128268385
185684,85934,14,3,-7390825.712720072,2054695.057268169
185858,85936,14,2,-7387598.338042991,2043193.6175115316
185903,85937,14,2,-7387616.705758977,2053141.761542964
185895,85938,14,-1,-7386826.337374339,2046988.657026171
182639,85940,14,-1,-7434825.075414588,2040407.060776768
185782,85948,14,2,-7386717.132953876,2047437.6306219688
185904,85949,14,-1,-7386826.337374339,2046988.657026171
185716,85950,14,2,-7387143.152645141,2054136.0446674572
185733,85951,14,-1,-7386826.337374339,2046988.657026171
185864,85952,14,-1,-7386826.337374339,2046988.657026171
185672,85953,14,2,-7384454.45298401,2054773.1937318218
185661,85958,14,6,-7392396.876013127,2050881.4931295332
185673,85964,14,-1,-7386826.337374339,2046988.657026171
185815,85972,14,-1,-7386826.337374339,2046988.657026171
185956,85973,14,2,-7391965.958264267,2045559.7121880266
185957,85974,14,-1,-7386826.337374339,2046988.657026171
178751,85977,14,-1,-7343200.006293479,2065551.8582846508
185640,85981,14,2,-7382704.28794976,2045100.9439438586
179175,85985,14,2,-7345619.535425868,2066924.4122165616
179159,85986,14,1,-7343761.167846568,2067575.5578933083
266063,85987,14,6,-7343113.399729639,2067499.5995930247
266648,85988,14,-1,-7340734.502211387,2068534.6730369276
246074,85997,14,1,-7344212.568381735,2067223.0809519463
178779,86000,14,3,-7345163.014194125,2068305.2643372198
185742,86014,14,-1,-7386826.337374339,2046988.657026171
185909,86015,14,-1,-7386826.337374339,2046988.657026171
185710,86016,14,2,-7389029.350097139,2044816.0631474382
185802,86017,14,-1,-7387402.638378178,2046658.315216281
185932,86018,14,-1,-7386826.337374339,2046988.657026171
185702,86019,14,-1,-7386826.337374339,2046988.657026171
185735,86020,14,1,-7384162.684598642,2040755.2134257134
176761,86022,14,1,-7340672.831213485,2068593.7546946437
186285,86024,14,1,-7340518.54239925,2068472.5437009446
179182,86025,14,1,-7340741.181380837,2068589.7690218599
208102,86029,14,6,-7306351.251090067,2067596.8919113362
185972,86031,14,-1,-7386826.337374339,2046988.657026171
185937,86032,14,-1,-7386826.337374339,2046988.657026171
185827,86033,14,1,-7385995.893973024,2056684.2912702928
177259,86034,14,1,-7343391.47581764,2068220.9804414778
179131,86035,14,1,-7343258.782984615,2068619.54436091
179091,86037,14,2,-7343274.145074343,2068378.9983792494
208117,86038,14,-1,-7307543.816794937,2068566.2066781344
185826,86041,14,2,-7391981.542992977,2056479.267051174
185834,86044,14,-1,-7386826.337374339,2046988.657026171
186286,86045,14,1,-7343572.258670688,2068359.656355101
170236,86047,14,7,-7439026.272997124,2094708.0529982806
208109,86051,14,-1,-7307543.816794937,2068566.2066781344
170362,86058,14,7,-7438067.478222919,2094201.3424787137
185948,86061,14,2,-7391928.109637397,2043637.1224578526
185959,86062,14,-1,-7386826.337374339,2046988.657026171
171075,86066,14,7,-7400213.730656633,2075398.3202198662
169471,86067,14,2,-7399293.786384718,2075657.125603427
315036,86070,14,-1,-7438431.8269162895,2095033.1901682343
169026,86072,14,3,-7370408.93887215,2068853.4112357155
169583,86073,14,2,-7374949.438262628,2062569.245681927
169909,86074,14,2,-7371590.038669466,2058237.6215117113
169931,86075,14,-1,-7370886.499487651,2064749.8185410886
185790,86078,14,-1,-7386826.337374339,2046988.657026171
185838,86079,14,2,-7386041.534964248,2056494.4973511044
169698,86080,14,2,-7401948.422281663,2079783.4479432988
171886,86081,14,6,-7406200.715510478,2067923.8209508865
171829,86083,14,6,-7404452.108949095,2070730.5394032034
185813,86092,14,-1,-7386826.337374339,2046988.657026171
185793,86094,14,-1,-7386826.337374339,2046988.657026171
169983,86095,14,2,-7373397.978519443,2062434.828012373
170587,86096,14,-1,-7372325.860503611,2063077.39231852
170597,86098,14,-1,-7372905.835050642,2064706.4532698218
170124,86101,14,6,-7434339.833754218,2087871.1767163957
1206981,86108,14,6,-7392376.170587841,2045023.6639297074
169690,86109,14,-1,-7370090.565128481,2067539.454221416
169936,86118,14,2,-7371265.097075838,2065202.3465111733
237686,86121,14,-1,-7372905.835050642,2064706.4532698218
169676,86126,14,-1,-7370090.565128481,2067539.454221416
169901,86127,14,3,-7368967.46278587,2066007.0999120579
169628,86138,14,2,-7372262.185754874,2063814.789975758
169670,86139,14,2,-7369505.024606908,2061988.6895734544
357459,86141,14,1,-7372456.104307841,2063666.8864012235
181003,86146,14,2,-7471812.312064538,2053751.703068687
181032,86147,14,1,-7471996.768460785,2053565.0990956204
181029,86149,14,2,-7471643.99699446,2053718.5523328776
170629,86150,14,2,-7372393.320115033,2062157.5577435629
170008,86154,14,2,-7366179.911416916,2063437.1809157894
169432,86161,14,6,-7399227.328648711,2076977.1196119376
169875,86165,14,6,-7379055.457680536,2073884.134482843
180724,86171,14,2,-7469233.596060318,2055091.834271818
169603,86178,14,6,-7382306.543409154,2066825.130447616
181014,86181,14,2,-7470852.515414919,2055731.238961885
181016,86182,14,2,-7469243.16953652,2053262.0616126587
181022,86183,14,2,-7474090.576763112,2053960.565651931
279762,86184,14,2,-7386983.297856361,2071333.034395813
179528,86186,14,6,-7383242.740326728,2079243.5678061985
169943,86188,14,6,-7399180.463143092,2077684.5291664703
172135,86190,14,6,-7400321.821882193,2077102.251434594
180689,86195,14,-1,-7472614.814273671,2053890.5150361625
279862,86196,14,-1,-7385146.52625827,2069211.0744971512
171749,86198,14,2,-7385235.359211927,2075759.851265491
169727,86204,14,2,-7401822.408618087,2072062.7584144156
170306,86205,14,6,-7409817.3744468605,2073716.45881488
171139,86206,14,-1,-7399502.621749443,2077267.4922975746
180755,86208,14,2,-7472603.459685608,2053914.646157693
169697,86212,14,6,-7380348.656205082,2072845.505661866
131185,86215,14,-1,-7364869.903649259,2058177.046685631
382589,86217,14,2,-7360051.77344874,2056367.2661168214
305558,86218,14,2,-7368010.003845557,2057506.7519333921
169822,86219,14,6,-7379090.745959119,2074404.9931875993
170315,86220,14,6,-7386834.129738694,2072951.0311150462
